mitigation,tRH,trace,ipc_0,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0
PRAC-2,20,541.leela,3.271605370850533,0,0,0,0,0,0,0,650984.4476875002,100000001
PRAC-1,1024,541.leela,3.6073413652711945,0,0,0,0,0,0,0,610359.3891875,100000001
PRAC-1,512,541.leela,3.6073413652711945,0,0,0,0,0,0,0,610359.3891875,100000001
PRAC-1,256,541.leela,3.6073413652711945,0,0,0,0,0,0,0,610359.3891875,100000001
PRAC-1,128,541.leela,3.6073413652711945,0,0,0,0,0,0,0,610359.3891875,100000001
PRAC-1,64,541.leela,3.6073413652711945,0,0,0,0,0,0,0,610364.6674375001,100000001
PRAC-1,32,541.leela,3.3494061620163342,0,0,0,0,0,0,0,635251.328,100000001
PRAC-1,20,541.leela,3.3494061620163342,0,0,0,0,0,0,0,635251.328,100000001
PRAC-RFM,1024,541.leela,3.6073413652711945,0,8,0,0,0,0,0,610392.0076250001,100000001
PRAC-RFM,512,541.leela,3.6073413652711945,0,8,0,0,0,0,0,610392.0076250001,100000001
PRAC-RFM,256,541.leela,3.6073413652711945,0,8,0,0,0,0,0,610392.0076250001,100000001
PRAC-RFM,128,541.leela,3.6073413652711945,0,10,0,0,0,0,0,610435.7051250001,100000001
PRAC-RFM,64,541.leela,3.606435503770348,0,40,0,0,0,0,0,610463.9973124999,100000001
PRAC-RFM,32,541.leela,3.592983169820264,0,199,0,0,0,0,0,613710.3303750001,100000001
PRAC-RFM,20,541.leela,2.44507346675496,0,5598,0,0,0,0,0,892915.4933125001,100000001
RFM,1024,541.leela,3.6169617637231326,0,7,0,0,0,0,0,608068.2439374999,100000001
RFM,512,541.leela,3.6169617637231326,0,9,0,0,0,0,0,608097.6276875001,100000001
RFM,256,541.leela,3.6169617637231326,0,33,0,0,0,0,0,608106.3520625001,100000001
RFM,128,541.leela,3.611664745200847,0,88,0,0,0,0,0,609582.2646250001,100000001
RFM,64,541.leela,3.6039846879666486,0,240,0,0,0,0,0,611518.3331875,100000001
RFM,32,541.leela,3.574364820186754,0,632,0,0,0,0,0,618256.0295625,100000001
RFM,20,541.leela,3.5359740269980806,0,1213,0,0,0,0,0,627781.4979375,100000001
Dummy,0,541.leela,3.6169617637231326,0,0,0,0,0,0,0,608043.2601875,100000001
Chronus,1024,481.wrf,3.786560701028695,0,0,0,0,0,0,0,584380.3592945125,100000001
Chronus,512,481.wrf,3.786560701028695,0,0,0,0,0,0,0,584380.3592945125,100000001
Chronus,256,481.wrf,3.786560701028695,0,0,0,0,0,0,0,584380.3592945125,100000001
Chronus,128,481.wrf,3.786560701028695,0,0,0,0,0,0,0,584380.3592945125,100000001
Chronus,64,481.wrf,3.786560701028695,0,0,0,0,0,0,0,584380.3592945125,100000001
Chronus,32,481.wrf,3.786560701028695,0,0,0,0,0,0,0,584289.8746385314,100000001
Chronus,20,481.wrf,3.7827174224624263,0,0,0,0,0,0,0,584756.5811677126,100000001
Chronus+PB,1024,481.wrf,3.786560701028695,0,0,0,0,0,0,0,584380.3592945125,100000001
Chronus+PB,512,481.wrf,3.786560701028695,0,0,0,0,0,0,0,584380.3592945125,100000001
Chronus+PB,256,481.wrf,3.786560701028695,0,0,0,0,0,0,0,584380.3592945125,100000001
Chronus+PB,128,481.wrf,3.786560701028695,0,0,0,0,0,0,0,584380.3592945125,100000001
Chronus+PB,64,481.wrf,3.786560701028695,0,0,0,0,0,0,0,584380.3592945125,100000001
Chronus+PB,32,481.wrf,3.738626667848073,0,0,0,0,0,0,0,590011.0280104938,100000001
Chronus+PB,20,481.wrf,3.228691788665206,0,0,0,0,0,0,0,664146.5416031501,100000001
Graphene,1024,481.wrf,3.786560701028695,0,0,0,0,0,0,0,578492.8037500001,100000001
Graphene,512,481.wrf,3.786560701028695,0,0,0,0,0,0,0,578492.8037500001,100000001
Graphene,256,481.wrf,3.786560701028695,0,0,0,0,0,0,0,578492.8037500001,100000001
Graphene,128,481.wrf,3.786560701028695,0,0,0,0,0,0,0,578492.8037500001,100000001
Graphene,64,481.wrf,3.786560701028695,0,0,0,0,0,0,0,578492.8037500001,100000001
Graphene,32,481.wrf,3.7722519861283734,107,0,0,0,0,0,0,580824.3071875001,100000001
Graphene,20,481.wrf,3.7590158490631858,205,0,0,0,0,0,0,583243.4551250001,100000001
Hydra,1024,481.wrf,3.7853552555871843,0,0,0,0,0,0,0,578837.642,100000001
Hydra,512,481.wrf,3.7853552555871843,0,0,0,0,0,0,0,578837.642,100000001
Hydra,256,481.wrf,3.7853552555871843,0,0,0,0,0,0,0,578837.642,100000001
Hydra,128,481.wrf,3.7853552555871843,0,0,0,0,0,0,0,578837.642,100000001
Hydra,64,481.wrf,3.7851145451352193,0,0,0,0,0,0,0,578887.363875,100000001
Hydra,32,481.wrf,3.765313615038783,110,0,0,0,0,0,0,582240.9515625001,100000001
Hydra,20,481.wrf,3.7416855911767763,232,0,0,0,0,0,0,586315.454,100000001
PARA,1024,481.wrf,3.769460158276615,121,0,0,0,0,0,0,581289.1708750001,100000001
PARA,512,481.wrf,3.755334020058741,232,0,0,0,0,0,0,583521.74175,100000001
PARA,256,481.wrf,3.7223783615170105,479,0,0,0,0,0,0,589440.7575000001,100000001
PARA,128,481.wrf,3.6624276386710455,982,0,0,0,0,0,0,599780.9356249999,100000001
PARA,64,481.wrf,3.5365914134249152,2131,0,0,0,0,0,0,622636.7415,100000001
PARA,32,481.wrf,3.327408140078025,4492,0,0,0,0,0,0,664304.7283125,100000001
PARA,20,481.wrf,3.1381440495344735,7145,0,0,0,0,0,0,706334.4695000001,100000001
PRAC-4,1024,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-4,512,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-4,256,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-4,128,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-4,64,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-4,32,481.wrf,3.7231034539118704,0,0,0,0,0,0,0,586888.7605000001,100000001
PRAC-4,20,481.wrf,3.0893068556259724,0,0,0,0,0,0,0,685437.91925,100000001
PRAC-2,1024,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-2,512,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-2,256,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-2,128,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-2,64,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-2,32,481.wrf,3.7134686503966488,0,0,0,0,0,0,0,588262.9964375,100000001
PRAC-2,20,481.wrf,3.0832275966133214,0,0,0,0,0,0,0,686709.195875,100000001
PRAC-1,1024,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-1,512,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-1,256,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-1,128,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579915.1957500002,100000001
PRAC-1,64,481.wrf,3.78057644187498,0,0,0,0,0,0,0,579929.7850625,100000001
PRAC-1,32,481.wrf,3.1619795800625554,0,0,0,0,0,0,0,672538.7064375,100000001
PRAC-1,20,481.wrf,3.1619795800625554,0,0,0,0,0,0,0,672538.7064375,100000001
PRAC-RFM,1024,481.wrf,3.779611641128146,0,6,0,0,0,0,0,580073.7640625001,100000001
PRAC-RFM,512,481.wrf,3.779611641128146,0,6,0,0,0,0,0,580073.7640625001,100000001
PRAC-RFM,256,481.wrf,3.779611641128146,0,6,0,0,0,0,0,580073.7640625001,100000001
PRAC-RFM,128,481.wrf,3.7780945626079188,0,12,0,0,0,0,0,580243.8704375,100000001
PRAC-RFM,64,481.wrf,3.7699747302366333,0,58,0,0,0,0,0,581834.8763750001,100000001
PRAC-RFM,32,481.wrf,3.7191005414935954,0,323,0,0,0,0,0,591894.821375,100000001
PRAC-RFM,20,481.wrf,1.6357242064983364,0,11999,0,0,0,0,0,1353712.6104375,100000001
RFM,1024,481.wrf,3.785752208134597,0,6,0,0,0,0,0,578704.96075,100000001
RFM,512,481.wrf,3.7855916974403723,0,11,0,0,0,0,0,578692.7178750001,100000001
RFM,256,481.wrf,3.7805082666483187,0,42,0,0,0,0,0,579727.5005000001,100000001
RFM,128,481.wrf,3.764726045782532,0,145,0,0,0,0,0,582746.197875,100000001
RFM,64,481.wrf,3.728111826949998,0,421,0,0,0,0,0,590172.7721875,100000001
RFM,32,481.wrf,3.6282903967499225,0,1129,0,0,0,0,0,611249.7113125001,100000001
RFM,20,481.wrf,3.509707394293581,0,2174,0,0,0,0,0,638313.1003125,100000001
Dummy,0,481.wrf,3.786560701028695,0,0,0,0,0,0,0,578492.8037500001,100000001
Chronus,1024,wc_map0,0.31021083811327127,0,0,0,0,0,0,0,8901025.827869782,100000001
Chronus,512,wc_map0,0.31021083811327127,0,0,0,0,0,0,0,8901025.827869782,100000001
Chronus,256,wc_map0,0.31021083811327127,0,0,0,0,0,0,0,8901025.827869782,100000001
Chronus,128,wc_map0,0.31017890818371585,0,0,0,0,0,0,0,8901973.383846376,100000001
Chronus,64,wc_map0,0.30990352774555563,0,0,0,0,0,0,0,8907247.148079038,100000001
Chronus,32,wc_map0,0.3077596675235414,0,0,0,0,0,0,0,8942872.331485126,100000001
Chronus,20,wc_map0,0.2687898785731522,0,0,0,0,0,0,0,9797621.171631701,100000001
Chronus+PB,1024,wc_map0,0.31021083811327127,0,0,0,0,0,0,0,8901025.827869782,100000001
Chronus+PB,512,wc_map0,0.31021083811327127,0,0,0,0,0,0,0,8901025.827869782,100000001
Chronus+PB,256,wc_map0,0.31021083811327127,0,0,0,0,0,0,0,8901022.293144532,100000001
Chronus+PB,128,wc_map0,0.3101536135004656,0,0,0,0,0,0,0,8901810.499427207,100000001
Chronus+PB,64,wc_map0,0.30930810585928775,0,0,0,0,0,0,0,8919004.739889475,100000001
Chronus+PB,32,wc_map0,0.20857044046599715,0,0,0,0,0,0,0,11716067.512781732,100000001
Graphene,1024,wc_map0,0.31021083811327127,0,0,0,0,0,0,0,8286409.9291875,100000001
Graphene,512,wc_map0,0.31021083811327127,0,0,0,0,0,0,0,8286409.9291875,100000001
Graphene,256,wc_map0,0.3101938485402676,32,0,0,0,0,0,0,8286877.465437501,100000001
Graphene,128,wc_map0,0.30971912223495546,794,0,0,0,0,0,0,8298671.2589375,100000001
Graphene,64,wc_map0,0.28745766593030075,26978,0,0,0,0,0,0,8879802.488625001,100000001
Graphene,32,wc_map0,0.2700216035102074,57445,0,0,0,0,0,0,9414007.309500001,100000001
Graphene,20,wc_map0,0.23877056835018642,87472,0,0,0,0,0,0,10496603.0548125,100000001
Hydra,1024,wc_map0,0.31025610878293897,0,0,0,0,0,0,0,8286965.1264375,100000001
Hydra,512,wc_map0,0.31022579983159454,0,0,0,0,0,0,0,8286434.7000625,100000001
Hydra,256,wc_map0,0.30986055859789385,94,0,0,0,0,0,0,8295637.436562501,100000001
Hydra,128,wc_map0,0.30333046442371847,4599,0,0,0,0,0,0,8458823.520312501,100000001
Hydra,64,wc_map0,0.2738907991752458,27957,0,0,0,0,0,0,9292096.433000002,100000001
Hydra,32,wc_map0,0.2517499529265355,62957,0,0,0,0,0,0,10044552.133875001,100000001
Hydra,20,wc_map0,0.22687603473620888,95184,0,0,0,0,0,0,11029991.180437502,100000001
PARA,1024,wc_map0,0.2787732340866434,35514,0,0,0,0,0,0,9123571.7066875,100000001
PARA,512,wc_map0,0.25289683458139606,71324,0,0,0,0,0,0,9970415.0113125,100000001
PARA,256,wc_map0,0.21263928085395933,143771,0,0,0,0,0,0,11699146.408625,100000001
PARA,128,wc_map0,0.1604892274600269,292460,0,0,0,0,0,0,15225784.675500002,100000001
PARA,64,wc_map0,0.10637443780671386,603804,0,0,0,0,0,0,22534130.712000005,100000001
PARA,32,wc_map0,0.06275073097541398,1255519,0,0,0,0,0,0,37623983.759687506,100000001
PRAC-4,1024,wc_map0,0.26537310494878324,0,0,0,0,0,0,0,9575197.090499999,100000001
PRAC-4,512,wc_map0,0.26537310494878324,0,0,0,0,0,0,0,9575197.090499999,100000001
PRAC-4,256,wc_map0,0.26536142089830606,0,0,0,0,0,0,0,9575474.6220625,100000001
PRAC-4,128,wc_map0,0.26530965150046787,0,0,0,0,0,0,0,9577151.026437499,100000001
PRAC-4,64,wc_map0,0.2647005232573421,0,0,0,0,0,0,0,9592494.30275,100000001
PRAC-4,32,wc_map0,0.1799975256820377,0,0,0,0,0,0,0,12848970.262562502,100000001
PRAC-2,1024,wc_map0,0.26537310494878324,0,0,0,0,0,0,0,9575197.090499999,100000001
PRAC-2,512,wc_map0,0.26537310494878324,0,0,0,0,0,0,0,9575197.090499999,100000001
PRAC-2,256,wc_map0,0.26536142089830606,0,0,0,0,0,0,0,9575502.1965625,100000001
PRAC-2,128,wc_map0,0.26531698133145365,0,0,0,0,0,0,0,9576730.860875,100000001
PRAC-2,64,wc_map0,0.26494773505907143,0,0,0,0,0,0,0,9584739.925687503,100000001
PRAC-2,32,wc_map0,0.17471638141579468,0,0,0,0,0,0,0,13172739.6185625,100000001
PRAC-1,1024,wc_map0,0.26537310494878324,0,0,0,0,0,0,0,9575197.090499999,100000001
PRAC-1,512,wc_map0,0.26537310494878324,0,0,0,0,0,0,0,9575197.090499999,100000001
PRAC-1,256,wc_map0,0.26536652902281854,0,0,0,0,0,0,0,9575332.660875,100000001
PRAC-1,128,wc_map0,0.2653403088398776,0,0,0,0,0,0,0,9575927.3288125,100000001
PRAC-1,64,wc_map0,0.2630210115437659,0,0,0,0,0,0,0,9633559.2455,100000001
PRAC-RFM,1024,wc_map0,0.26147360687268933,0,3962,0,0,0,0,0,9730653.128625,100000001
PRAC-RFM,512,wc_map0,0.26147360687268933,0,3962,0,0,0,0,0,9730653.128625,100000001
PRAC-RFM,256,wc_map0,0.26147360687268933,0,3962,0,0,0,0,0,9730653.128625,100000001
PRAC-RFM,128,wc_map0,0.25785572278306956,0,7277,0,0,0,0,0,9869299.7746875,100000001
PRAC-RFM,64,wc_map0,0.23530714771102504,0,31763,0,0,0,0,0,10867751.1210625,100000001
PRAC-RFM,32,wc_map0,0.17420822605939296,0,141531,0,0,0,0,0,14979291.9116875,100000001
RFM,1024,wc_map0,0.3056064732437883,0,3969,0,0,0,0,0,8418031.224750001,100000001
RFM,512,wc_map0,0.30213395792317577,0,7302,0,0,0,0,0,8520856.7534375,100000001
RFM,256,wc_map0,0.27878983878180397,0,29033,0,0,0,0,0,9264316.94125,100000001
RFM,128,wc_map0,0.2494058230552696,0,63084,0,0,0,0,0,10404789.434187502,100000001
RFM,64,wc_map0,0.19049320251682664,0,176270,0,0,0,0,0,13896648.9305,100000001
RFM,20,wc_map0,0.0892231382915401,0,746091,0,0,0,0,0,31142947.7771875,100000001
Dummy,0,wc_map0,0.31021083811327127,0,0,0,0,0,0,0,8286409.9291875,100000001
Chronus,1024,tpch2,0.7802069486447969,0,0,0,0,0,0,0,3628112.126087607,100000000
Chronus,512,tpch2,0.7801669089084918,0,0,0,0,0,0,0,3627882.761618469,100000000
Chronus,256,tpch2,0.7801669089084918,0,0,0,0,0,0,0,3627467.610778069,100000000
Chronus,128,tpch2,0.7798640597121322,0,0,0,0,0,0,0,3629549.8947416125,100000000
Chronus,64,tpch2,0.7788652970071182,0,0,0,0,0,0,0,3630421.375251419,100000000
Chronus,32,tpch2,0.7728400750594646,0,0,0,0,0,0,0,3648590.8533742065,100000000
Chronus,20,tpch2,0.6959697588333943,0,0,0,0,0,0,0,3899704.3218077,100000000
Chronus+PB,1024,tpch2,0.7802069486447969,0,0,0,0,0,0,0,3628112.126087607,100000000
Chronus+PB,512,tpch2,0.7802069486447969,0,0,0,0,0,0,0,3628128.8798515694,100000000
Chronus+PB,256,tpch2,0.779964983316081,0,0,0,0,0,0,0,3628063.143138788,100000000
Chronus+PB,128,tpch2,0.7797022787937463,0,0,0,0,0,0,0,3630322.838399794,100000000
Chronus+PB,64,tpch2,0.7699767938234063,0,0,0,0,0,0,0,3658479.1283139186,100000000
Chronus+PB,32,tpch2,0.5007266244337808,0,0,0,0,0,0,0,4916203.490078226,100000000
Chronus+PB,20,tpch2,0.15936165204232675,0,0,0,0,0,0,0,12723929.137196168,100000000
Graphene,1024,tpch2,0.7802679109172496,17,0,0,0,0,0,0,3328987.5145624997,100000000
Graphene,512,tpch2,0.7798031605266136,105,0,0,0,0,0,0,3330669.9815000007,100000000
Graphene,256,tpch2,0.7787316063205221,387,0,0,0,0,0,0,3335539.4308125004,100000000
Graphene,128,tpch2,0.7745229834932035,1514,0,0,0,0,0,0,3351394.2064375,100000000
Graphene,64,tpch2,0.7384553363455812,9871,0,0,0,0,0,0,3499162.199,100000000
Graphene,32,tpch2,0.6500917032358419,28968,0,0,0,0,0,0,3927731.9081250005,100000000
Graphene,20,tpch2,0.6026228799275117,47060,0,0,0,0,0,0,4212299.733000001,100000000
Hydra,1024,tpch2,0.7789409633944951,24,0,0,0,0,0,0,3349063.03525,100000000
Hydra,512,tpch2,0.7792769256172459,125,0,0,0,0,0,0,3345441.967875,100000000
Hydra,256,tpch2,0.7758188859499922,557,0,0,0,0,0,0,3358904.499,100000000
Hydra,128,tpch2,0.7548946235046103,3163,0,0,0,0,0,0,3445238.5787500003,100000000
Hydra,64,tpch2,0.7041950469300579,11983,0,0,0,0,0,0,3671441.2285,100000000
Hydra,32,tpch2,0.6120504357958236,31910,0,0,0,0,0,0,4176826.533187501,100000000
Hydra,20,tpch2,0.5610320134516626,52597,0,0,0,0,0,0,4526128.945687501,100000000
PARA,1024,tpch2,0.6936069718265448,18491,0,0,0,0,0,0,3702749.5945625007,100000000
PARA,512,tpch2,0.62703178677448,36850,0,0,0,0,0,0,4060765.5990625005,100000000
PARA,256,tpch2,0.5235585099147846,73932,0,0,0,0,0,0,4794586.6026875,100000000
PARA,128,tpch2,0.39483049382034213,147742,0,0,0,0,0,0,6244069.6445,100000000
PARA,64,tpch2,0.26558061334610356,293335,0,0,0,0,0,0,9109049.711687502,100000000
PARA,32,tpch2,0.16206473506322389,567985,0,0,0,0,0,0,14674063.0930625,100000000
PARA,20,tpch2,0.1139919839104236,852135,0,0,0,0,0,0,20678559.5325625,100000000
PRAC-4,1024,tpch2,0.6349886411961886,0,0,0,0,0,0,0,4042815.4391250005,100000000
PRAC-4,512,tpch2,0.6349886411961886,0,0,0,0,0,0,0,4042813.3651250005,100000000
PRAC-4,256,tpch2,0.634788002516909,0,0,0,0,0,0,0,4043864.9502500007,100000000
PRAC-4,128,tpch2,0.6345389849013352,0,0,0,0,0,0,0,4044805.3141249996,100000000
PRAC-4,64,tpch2,0.6211919844268661,0,0,0,0,0,0,0,4107616.8180625,100000000
PRAC-4,32,tpch2,0.408323788220352,0,0,0,0,0,0,0,5639994.140625,100000000
PRAC-4,20,tpch2,0.12042435746840452,0,0,0,0,0,0,0,16362411.696250003,100000000
PRAC-2,1024,tpch2,0.6349886411961886,0,0,0,0,0,0,0,4042815.4391250005,100000000
PRAC-2,512,tpch2,0.6349886411961886,0,0,0,0,0,0,0,4042867.1963750003,100000000
PRAC-2,256,tpch2,0.6349217475454115,0,0,0,0,0,0,0,4043577.8368125,100000000
PRAC-2,128,tpch2,0.634854867987136,0,0,0,0,0,0,0,4043362.4638125,100000000
PRAC-2,64,tpch2,0.6266337124174864,0,0,0,0,0,0,0,4081589.6654375,100000000
PRAC-2,32,tpch2,0.4375117709807534,0,0,0,0,0,0,0,5336708.7585625,100000000
PRAC-2,20,tpch2,0.14026776544130262,0,0,0,0,0,0,0,14259682.649999999,100000000
PRAC-1,1024,tpch2,0.6349886411961886,0,0,0,0,0,0,0,4042815.4391250005,100000000
PRAC-1,512,tpch2,0.6349886411961886,0,0,0,0,0,0,0,4042797.1435625013,100000000
PRAC-1,256,tpch2,0.6349217475454115,0,0,0,0,0,0,0,4043178.23375,100000000
PRAC-1,128,tpch2,0.634788002516909,0,0,0,0,0,0,0,4043737.7510625003,100000000
PRAC-1,64,tpch2,0.62683508321242,0,0,0,0,0,0,0,4080173.2520000003,100000000
PRAC-1,32,tpch2,0.1765785641576211,0,0,0,0,0,0,0,11657010.6678125,100000000
PRAC-1,20,tpch2,0.1765785641576211,0,0,0,0,0,0,0,11657010.6678125,100000000
PRAC-RFM,1024,tpch2,0.6237856608593636,0,2296,0,0,0,0,0,4120867.0037500006,100000000
PRAC-RFM,512,tpch2,0.6237856608593636,0,2296,0,0,0,0,0,4120867.0037500006,100000000
PRAC-RFM,256,tpch2,0.6237856608593636,0,2296,0,0,0,0,0,4120867.0037500006,100000000
PRAC-RFM,128,tpch2,0.6179599377561089,0,3426,0,0,0,0,0,4162496.8840624993,100000000
PRAC-RFM,64,tpch2,0.5709052633526035,0,13469,0,0,0,0,0,4528852.486500001,100000000
PRAC-RFM,32,tpch2,0.4212355489037033,0,61381,0,0,0,0,0,6248580.8205625005,100000000
RFM,1024,tpch2,0.7677209573848844,0,2064,0,0,0,0,0,3387332.4156250004,100000000
RFM,512,tpch2,0.7609114608370094,0,3081,0,0,0,0,0,3419524.3184375,100000000
RFM,256,tpch2,0.717130200983197,0,10646,0,0,0,0,0,3642888.3481875,100000000
RFM,128,tpch2,0.6267551494516457,0,28165,0,0,0,0,0,4197160.988062501,100000000
RFM,64,tpch2,0.47890600551100126,0,74650,0,0,0,0,0,5584795.934562501,100000000
RFM,32,tpch2,0.3179830169340838,0,181107,0,0,0,0,0,8642648.751875,100000000
RFM,20,tpch2,0.22056177242240463,0,327991,0,0,0,0,0,12882656.3495625,100000000
Dummy,0,tpch2,0.7802069486447969,0,0,0,0,0,0,0,3329225.0276875,100000000
Chronus,1024,jp2_decode,0.7938237686025352,0,0,0,0,0,0,0,3438038.3749143817,100000002
Chronus,512,jp2_decode,0.7938237686025352,0,0,0,0,0,0,0,3438038.3749143817,100000002
Chronus,256,jp2_decode,0.7937192268612931,0,0,0,0,0,0,0,3438447.327408694,100000002
Chronus,128,jp2_decode,0.7934538251658332,0,0,0,0,0,0,0,3438157.683081038,100000002
Chronus,64,jp2_decode,0.791779075209818,0,0,0,0,0,0,0,3443129.3236575625,100000002
Chronus,32,jp2_decode,0.7803356207831151,0,0,0,0,0,0,0,3476408.4515289688,100000002
Chronus,20,jp2_decode,0.7181736694570849,0,0,0,0,0,0,0,3668307.47923675,100000002
Chronus+PB,1024,jp2_decode,0.7938237686025352,0,0,0,0,0,0,0,3438038.3749143817,100000002
Chronus+PB,512,jp2_decode,0.7938237686025352,0,0,0,0,0,0,0,3438038.3749143817,100000002
Chronus+PB,256,jp2_decode,0.7935102259621098,0,0,0,0,0,0,0,3438801.9424360693,100000002
Chronus+PB,128,jp2_decode,0.7925150034380489,0,0,0,0,0,0,0,3441502.6497397814,100000002
Chronus+PB,64,jp2_decode,0.7893689528172478,0,0,0,0,0,0,0,3450845.6253078375,100000002
Chronus+PB,32,jp2_decode,0.589896562170799,0,0,0,0,0,0,0,4222730.3123035375,100000002
Chronus+PB,20,jp2_decode,0.18377576929284373,0,0,0,0,0,0,0,11062858.31932865,100000002
Graphene,1024,jp2_decode,0.7938237686025352,0,0,0,0,0,0,0,3202606.4129375,100000002
Graphene,512,jp2_decode,0.7935102259621098,23,0,0,0,0,0,0,3203833.2855625,100000002
Graphene,256,jp2_decode,0.7894353064371098,1654,0,0,0,0,0,0,3219512.719625,100000002
Graphene,128,jp2_decode,0.7735906881776756,5038,0,0,0,0,0,0,3279805.2351250006,100000002
Graphene,64,jp2_decode,0.7259082033345493,13854,0,0,0,0,0,0,3476250.0538125,100000002
Graphene,32,jp2_decode,0.6634229002660651,29489,0,0,0,0,0,0,3780568.1907500005,100000002
Graphene,20,jp2_decode,0.5957691892739075,49790,0,0,0,0,0,0,4177935.6706875004,100000002
Hydra,1024,jp2_decode,0.7934006049758832,0,0,0,0,0,0,0,3204178.1465625004,100000002
Hydra,512,jp2_decode,0.7902545338679774,154,0,0,0,0,0,0,3215854.8412500005,100000002
Hydra,256,jp2_decode,0.7818318695616754,1813,0,0,0,0,0,0,3248965.024375,100000002
Hydra,128,jp2_decode,0.7627276745876748,5431,0,0,0,0,0,0,3323851.2604375,100000002
Hydra,64,jp2_decode,0.7059608017955293,14119,0,0,0,0,0,0,3569984.3002500003,100000002
Hydra,32,jp2_decode,0.641288602727394,30188,0,0,0,0,0,0,3903965.2171875,100000002
Hydra,20,jp2_decode,0.5808039534627357,50898,0,0,0,0,0,0,4282347.9220625,100000002
PARA,1024,jp2_decode,0.7092822589969935,17136,0,0,0,0,0,0,3552215.452375001,100000002
PARA,512,jp2_decode,0.6420812642559294,34072,0,0,0,0,0,0,3895083.0864375,100000002
PARA,256,jp2_decode,0.5390248019536673,68185,0,0,0,0,0,0,4588609.672,100000002
PARA,128,jp2_decode,0.4097917742720083,135374,0,0,0,0,0,0,5944760.202562502,100000002
PARA,64,jp2_decode,0.27969533023231213,263770,0,0,0,0,0,0,8576060.530125,100000002
PARA,32,jp2_decode,0.176062747071599,494271,0,0,0,0,0,0,13448126.0788125,100000002
PARA,20,jp2_decode,0.12877824033189428,720577,0,0,0,0,0,0,18275660.061625,100000002
PRAC-4,1024,jp2_decode,0.6657407544439043,0,0,0,0,0,0,0,3793182.280375,100000002
PRAC-4,512,jp2_decode,0.6657407544439043,0,0,0,0,0,0,0,3793182.280375,100000002
PRAC-4,256,jp2_decode,0.6654467342473506,0,0,0,0,0,0,0,3794239.0907500004,100000002
PRAC-4,128,jp2_decode,0.6650365601181467,0,0,0,0,0,0,0,3795957.3578750007,100000002
PRAC-4,64,jp2_decode,0.6627393089464934,0,0,0,0,0,0,0,3805232.7327500004,100000002
PRAC-4,32,jp2_decode,0.49419923528106063,0,0,0,0,0,0,0,4749540.780625001,100000002
PRAC-4,20,jp2_decode,0.13826975542157566,0,0,0,0,0,0,0,14312613.543562502,100000002
PRAC-2,1024,jp2_decode,0.6657407544439043,0,0,0,0,0,0,0,3793182.280375,100000002
PRAC-2,512,jp2_decode,0.6657407544439043,0,0,0,0,0,0,0,3793182.280375,100000002
PRAC-2,256,jp2_decode,0.6655202149465202,0,0,0,0,0,0,0,3793951.7898125006,100000002
PRAC-2,128,jp2_decode,0.6648747273647991,0,0,0,0,0,0,0,3796714.5268125003,100000002
PRAC-2,64,jp2_decode,0.6624395340938312,0,0,0,0,0,0,0,3806742.8214375004,100000002
PRAC-2,32,jp2_decode,0.4787950739169805,0,0,0,0,0,0,0,4866335.260000001,100000002
PRAC-2,20,jp2_decode,0.15124399239968705,0,0,0,0,0,0,0,13247050.5185625,100000002
PRAC-1,1024,jp2_decode,0.6657407544439043,0,0,0,0,0,0,0,3793182.280375,100000002
PRAC-1,512,jp2_decode,0.6657407544439043,0,0,0,0,0,0,0,3793182.280375,100000002
PRAC-1,256,jp2_decode,0.6654467342473506,0,0,0,0,0,0,0,3794619.107,100000002
PRAC-1,128,jp2_decode,0.6649642164475771,0,0,0,0,0,0,0,3796113.597625,100000002
PRAC-1,64,jp2_decode,0.6558689735423183,0,0,0,0,0,0,0,3834251.2201875,100000002
PRAC-1,32,jp2_decode,0.17938389994478582,0,0,0,0,0,0,0,11444397.917875,100000002
PRAC-1,20,jp2_decode,0.17938389994478582,0,0,0,0,0,0,0,11444397.917875,100000002
